定式ID,匹配步数,落子前缀
kj_31310,8,pd tt nc tt kd qf qe pf
kj_90000,6,pd nc qf tt kc pg
kj_50671,6,pd nc qf tt lc ne
kj_86291,13,pd tt nc qf qe pf tt mf qh md mc ld kb
kj_62061,10,pc pd qd oc pe od qc oe pf of
kj_52245,9,pd tt nc qf qe pf qh mf md
kj_25998,9,pc qe nd tt qi tt ql tt qd
kj_85740,12,pd qc pc qd pe rf qg qf pf qh ph rg
kj_93734,10,pc qe nd pi ph qc pd qd oi tt
kj_19108,10,pc qe od tt qi tt pf qc qf rf
kj_90590,6,pd tt nc qf tt qi
kj_85740,12,pd qc pc qd pe rf qg qf pf qh ph rg
kj_93734,10,pc qe nd pi ph qc pd qd oi tt
kj_19108,10,pc qe od tt qi tt pf qc qf rf
kj_90590,6,pd tt nc qf tt qi
kj_84615,19,pd qc pc qd pe rf tt qg pg ph qf rh oh pi tt og ng pf nf
kj_54754,16,pd qc pc qd qf qe pe rf qb rb re rd rg se qg of
kj_54114,9,pc qe od tt qh pf qd ne oh
kj_06884,13,pc qe tt od oc nd mc tt md tt qg nf me
kj_10316,10,pd tt nc tt qi pi ph oi tt qh
kj_34225,9,pc qe od tt qh pf tt rc oh
kj_63541,7,pc tt qe oc od nc pb
kj_15909,12,pc qe od tt qh pf oh rc tt nf ld jc
kj_76981,6,pc tt pf qh rf og
kj_62479,6,pd nc qf tt jc if
kj_84578,6,pc tt pe qg tt re
kj_68496,8,pc qe od tt qh pf tt rc
kj_90007,6,pd nc qf kd oc nd
kj_63905,22,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf ld
kj_38860,8,pd nc oc nd pf tt ld of
kj_40797,6,pc tt pe tt ph oi
kj_86291,13,pd tt nc qf qe pf tt mf qh md mc ld kb
kj_62061,10,pc pd qd oc pe od qc oe pf of
kj_52245,9,pd tt nc qf qe pf qh mf md
kj_25998,9,pc qe nd tt qi tt ql tt qd
kj_67684,25,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rg of ob rh qh pg rf qi tt
kj_03412,11,pd qc pc qd pe qe pf rg tt mc le
kj_59584,13,pc qe qd pe nc pi qk tt oj tt oi ph oh
kj_82411,8,pd tt nc md nd mf tt kc
kj_81996,23,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf ld kd
kj_55620,9,pc pe qe qf qd pf nc pj om
kj_57364,8,pc tt pf pd od qc oc qd
kj_89638,7,pd tt oc qf pf pg of
kj_67167,11,pc tt pe pf of qe qf pg re qd pd
kj_11563,11,pd qc pc qd pe rf tt qg ld kd tt
kj_49948,12,pd qc pc qd pe qf tt rg tt og ld ne
kj_87194,11,pd qc pc qd pe rf tt kd tt nc md
kj_45259,7,pd tt nc md id mc nd
kj_54224,7,pd pc oc qc od re pg
kj_87100,13,pd qc pc qd pe rf tt kc qb rb re pb qe
kj_39010,6,pc qe od pg tt ld
kj_55242,6,pc qe od qh tt of
kj_98646,20,pd nc tt qf nd md ne pc qc oc pf od pe qb rd rc qd rb pi qk
kj_82026,7,pd qc pc qd pe rf lc
kj_53465,27,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg oe of pg ne nc nd mc ng
kj_21583,7,pc qe od tt kc kd ld
kj_82034,6,pc tt qf tt qj pj
kj_67498,27,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc of ob qg rg rh qh pg rf qi tt ne tt
kj_02485,11,pd qc pc qd pe rf tt kd tt qg mc
kj_41688,16,pc tt pe pf of qe pg qf qg pd oe qc od qd ob qb
kj_14986,14,pd qc pc qd pe rf qg tt pb rg qh qb tt lf
kj_41410,14,pc qe nd tt kd qc qb pb ob pd pa oc nc pb
kj_32124,6,pc tt pf mc tt me
kj_81179,13,pd nc qg qc pc qd pe pb ob qb oc rf oh
kj_81155,6,pd qc pc qd pe rf
kj_92224,6,pd tt nc md jc mc
kj_27364,18,pd qc pc qd qf qe pe rf qb rb re rd rg se qg of pf tt
kj_73490,11,pd tt nc qf tt qd qc rc rb tt qi
kj_96561,10,pc pe qe qf qd pf nc od oc pj
kj_31523,9,pd pc tt qd oc pe od qc tt
kj_13268,12,pc qe qh od oc nd mb oh pj lc mc md
kj_53472,8,pc qe od tt qh pf oh ng
kj_69430,6,pd nc pf tt oc pg
kj_07201,13,pc qe pg oe nd pj oh ne md me ld le kd
kj_96845,9,pd qc pc qd qe re rf qf pe
kj_33824,8,pc pd qc od oc nd re nc
kj_97021,13,pc tt pe pf of qe oe qd pg qf qc qg qj
kj_66725,12,pc qe tt od oc nd mc tt md tt qg og
kj_21360,8,pc tt qf kc tt nc tt le
kj_52157,9,pc qe nd tt qi qk oi ok qd
kj_55694,6,pd nc lc tt pg jc
kj_28210,6,pc tt qe pf qf tt
kj_21733,13,pd tt nc qf qi ql oi ph pi rd qc of ol
kj_38613,11,pc tt qf tt lc pe qe pd qd oc pb
kj_53260,7,pd nc qf tt oc tt nd
kj_75179,7,pc tt pf qh qj oh qg
kj_64033,21,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf
kj_28493,6,pc qe od pg qi qk
kj_89486,17,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb nb ob
kj_58052,10,pd nc oc nd pf jd tt qh qj re
kj_14111,8,pd nc tt jc ic id jb kb
kj_83560,19,pd qc pc qd qf qe pe rf qb rb re rd rg pf qg of oh tt ne
kj_95754,6,pc tt pe tt kd tt
kj_21575,6,pc qe tt md od jd
kj_94484,11,pc tt pf pd qd qc qe oc pb nd mc
kj_72573,10,pd qc pc qd pe qe qf rf pg rg
kj_69051,6,pc qe pg oe nd pj
kj_44713,15,pd qc pc qd qf qe pe rf qg rg qh ld jd jc id
kj_76950,8,pc qe od qh qj tt oj tt
kj_56439,18,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt kd
kj_37429,10,pc pe qe pd qd oc qf pb qc nd
kj_66137,13,pd qc pc qd qf qe pe rf kd tt qg rg qh
kj_66299,7,pd tt nc md mc kd kb
kj_34901,6,pc tt qf kc mc kd
kj_02791,17,pc qe tt od oc nd mc tt md me le mf lf mg lg lh mh
kj_25398,10,pc qe tt od oc nd mc le tt qi
kj_69987,6,pc qe nd lc ic le
kj_97819,18,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb tt qj tt
kj_31465,11,pd qc pc qd pe rf tt qg ld tt hd
kj_90891,9,pd qc pc qd pe qf pf rg qh
kj_82926,11,pc pe qe qf qd pf nd pj ql tt qi
kj_27813,6,pc qe tt md od pg
kj_93134,14,pd nc qf pc qc qb oc pb od ob me tt rc ld
kj_88791,11,pd nc qf pc qc qb oc pb od ob rc
kj_46363,8,pc tt pe qg qi og oi tt
kj_82648,11,pc qe qh od oc nd mb oh pj tt ni
kj_21728,10,pc tt pe oc od nc pb nd le me
kj_82079,10,pd tt nc qf qe pf rf rg re qh
kj_21222,9,pc tt pf qh qj oh tt pd od
kj_31381,19,pd qc pc qd qf qe pe rf qg rg qh tt rh tt qb rb pb ra tt
kj_53996,6,pd nc oc nd pf jd
kj_88227,6,pd nc tt oe qf pg
kj_86750,30,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me of qb md nc mc nb mb na le mf lf mg kh li
kj_78734,6,pc tt qf nc lc ld
kj_76581,14,pc qe od tt qh qk pf qc qb rb rc qd ra tt
kj_63377,12,pd qc pc qd qf qe pe rf tt ld qb rb
kj_21604,8,pd qc pc qd pe rf pi pj
kj_98754,6,pd tt nc qf tt jc
kj_29608,9,pc tt qf tt pi pe qe pd qd
kj_92879,7,pd nc qf tt kc ic ke
kj_66142,6,pc tt pf tt qi ok
kj_61898,18,pd nc qf pc qc qb oc pb nd ob od mc md tt lc lb kb qd
kj_11634,11,pc qe od tt qh pf rd nf og me lc
kj_39141,11,pc tt pe oc od nc pb nd tt of pf
kj_89001,11,pd qc pc qd pe rf tt qg ld kd kc
kj_20779,10,pc qe od qh tt ql pf qf pg ph
kj_94252,6,pc tt pf qh ph pg
kj_58250,13,pd qc pc qd qf qe pe rf tt qg pf qb lc
kj_38835,9,pc qe nd lc tt qc qb rc og
kj_58388,17,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rc
kj_53753,14,pd qc pc qd qf qe pe rf qg rg qh rh qi tt
kj_03268,10,pc qe nd qc qb pd rc oc qd pb
kj_52219,6,pc tt pf tt ld tt
kj_99455,16,pc qe qh od pd pe oe nd of rc nb mc rb rd pg mb
kj_47705,14,pd nc tt pf of oe pe ne qf pg qg ph qh pi
kj_69663,6,pc tt pf kd tt nc
kj_12232,6,pc qe pe pd od qd
kj_51325,16,pc tt qf pd qd oc pe od pb qc qb rc mc ob rb oe
kj_27467,8,pc qe qd pe nc pi tt lc
kj_06045,10,pd tt nc qf qi pl oi qd qc rc
kj_77138,8,pc tt pf qh tt pd qd qe
kj_57334,6,pc tt pe tt ld pf
kj_76170,6,pd nc qf tt oc nd
kj_81342,8,pd tt nc md nd mf tt pg
kj_63183,6,pd tt nc md kc tt
kj_23219,19,pd nc qf pc qc qb oc pb ob od nb qd pe rd mc nd md of qh
kj_01095,12,pd qc pc qd pe rf tt qg ld jc tt je
kj_00708,7,pc tt pe tt qh oj oh
kj_85311,6,pd tt nc md jc tt
kj_50613,8,pc qe nd tt qh tt qd rd
kj_74377,7,pc tt qe pf qf oc pd
kj_98974,6,pd nc tt qf nd od
kj_27921,14,pd qc pc qd qf qe pe rf tt qg pf qb oh ni
kj_95131,9,pd nc qf pc qc qb rb tt pb
kj_26234,8,pc qe od qh tt nc qd pe
kj_66988,16,pd nc qf pc qc qb oc pb ob od nb qd pe rd mc pg
kj_67922,14,pc qe tt od oc nd mc tt md me le mf lf mg
kj_20519,9,pc qe od tt pf tt qg qi tt
kj_84048,8,pd nc oc nd pf tt pi tt
kj_29443,11,pc qe nd lc qg pg ph pf rd re oh
kj_26340,7,pd tt nc qf tt lc rd
kj_56782,7,pd nc qf tt lc tt oc
kj_76950,8,pc qe od qh qj tt oj tt
kj_72109,8,pd tt nc qf qe pf tt oi
kj_67974,8,pc pe qe qf qd pf nd qj
kj_90669,25,pd qc pc qd qf qe pe rf tt pf qg rg qh of oh pi og nf qb rb ob qa lc mh ni
kj_81026,11,pd qc pc qd pe rf tt ld qf rg md
kj_76316,6,pc tt qf tt ph tt
kj_65955,6,pd tt nc mc nd md
kj_90367,11,pc qe qg od pd pe oe of ne pg md
kj_56011,25,pd nc tt qf pf pg of qd qc qe nd pe od rc pb qb pc rb kc md ld me mc nf nb
kj_33101,18,pd nc qf pc qc qb oc pb nd ob od mc tt le tt ph rh tt
kj_36510,11,pc qe nd lc tt qc qb rc ld kd kc
kj_89326,15,pd qc pc qd qe re rf qf pe rg rd sf rc tt qj
kj_63081,10,pd qc pc qd pe rf tt qg ld jc
kj_47515,7,pd tt nc qf rd tt qi
kj_77604,6,pd nc pf pc qc qb
kj_61589,17,pd nc qg qc pc qd pe pb ob qb oc rf oh tt rg qf pf
kj_81602,15,pd qc pc qd qe re rf qf pe rg rd sf rc tt og
kj_04712,13,pd nc qf pc qc qb rb tt pb oc pe kd gd
kj_64392,7,pc tt pf nc ld me le
kj_59824,13,pd nc jc pf of og nf ng nd qc pg pc ph
kj_68585,8,pc qe qh od oc nd mb qj
kj_75482,6,pc qe qd pe nc tt
kj_15068,17,pd qc pc qd qf qe pe rf tt qg pf qb tt pg ld tt id
kj_53756,13,pd qc pc qd qf qe pe rf qg rg qh rh qi
kj_04376,7,pd nc tt oe qf pb og
kj_58346,13,pd qc pc qd pe rf qg qf pf qh pg rg tt
kj_03432,7,pc qe od qh pi tt ph
kj_94428,7,pc qe od qh tt lc qj
kj_32784,14,pc tt pe oc od nc pb nd ne me nf mf mg lg
kj_53756,13,pd qc pc qd qf qe pe rf qg rg qh rh qi
kj_23919,11,pd qc pc qd pe rf tt ld lb tt qf
kj_06728,10,pc qe tt od oc nd mb tt of pg
kj_47244,8,pc qe qd pe nc tt qh me
kj_70778,7,pc qe qi od oc nd mb
kj_67047,14,pd qc pc qd qf qe pe rf rg qg pf rh tt qb
kj_69937,14,pd qc pc qd pe qe pf qf tt pg og oh ng ph
kj_62223,7,pc qe od qh tt lc tt
kj_02897,7,pc tt pf qh tt oh rf
kj_74287,7,pc tt pe tt pi oi ph
kj_55694,6,pd nc lc tt pg jc
kj_10595,21,pd qc pc qd qf rf rg qe pf pe oe of ne pb ob qb mc nf re me oc
kj_55271,8,pd tt nc qf qe pf qh mf
kj_71770,8,pd nc tt qc qd pc od mb
kj_52779,6,pc tt pe pf qe nf
kj_94702,18,pd qc pc qd qf qe pe rf qb rb rg pf qg pb of tt ob qa
kj_60102,12,pd tt nc pe qe pf qf pg qg ph tt qh
kj_80639,6,pc qe nd tt pf tt
kj_07439,6,pc tt qf qh pj oh
kj_32009,15,pc tt qf pd qd oc pe od pb qc ob mc rc jc tt
kj_74302,11,pd tt nc re rd qd qe qc rc pe qf
kj_56271,7,pd nc pf tt oc nd kd
kj_67210,7,pc qe od tt qh tt og
kj_90367,11,pc qe qg od pd pe oe of ne pg md
kj_52087,11,pd nc tt qf nd md ne pc qc oc pf
kj_20614,12,pc qe qg od pd pe oe of ne pg md pi
kj_84862,10,pd nc lc qc pc qd pe pb ob qb
kj_81986,8,pc qe tt od oc nd mc tt
kj_16285,6,pd nc tt jc lc je
kj_74348,16,pc qe tt nd od oe nc md mc ld pe pf pd pg lc kd
kj_94531,14,pd qc pc qd qf qe pe rf qg rg qh kd tt lf
kj_16230,14,pc tt qf pd qd oc pe od pb qc ob mc rc nf
kj_23424,10,pc pd oc qd qc rc rb re sc ne
kj_41681,15,pc tt pe oc od nc pb nd ne me nf mf mg ng lg
kj_98368,10,pd qc pc qd qf rf qg rg qh tt
kj_49226,7,pc qe od qh kd ke ld
kj_17778,18,pc qe nd tt qi qc qb pd rc oc qd pb qc od re ne tt qf
kj_31008,14,pd qc pc qd qf qe pe rf qg rg qh rh qi ld
kj_82464,9,pc tt pf mc tt pd qc nd qd
kj_87719,9,pc tt pe qi tt qg tt re tt
kj_93951,10,pd qc pc qd qf qe pe rf ld ke
kj_47341,9,pc qe tt od oc nd mb pi pg
kj_90340,8,pc qe tt od oc nd mb tt
kj_57954,8,pc qe qg tt pf qc qb rb
kj_17930,17,pd qc pc qd qe re rf qf pe rg rd sf rc tt og mc qh
kj_07011,10,pc qe od qh pf qf tt pg nf tt
kj_56655,9,pc qe qi od oc nd mb tt qg
kj_43058,9,pc pe qh md qe qf qd tt ne
kj_64607,15,pd nc tt qf nd md ne pc qc oc rd od pe oe pf
kj_66935,9,pd qc pc qd pe rf tt le lc
kj_80317,6,pc tt pf mc tt qh
kj_75531,26,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me re of nf og mf qb md qg sf pg
kj_89280,16,pc tt pe pf of qe qf pg re qd pd qg rf rg rd og
kj_78521,11,pd qc pc qd pe rf tt kd qf rg ph
kj_54603,7,pc qe od tt pf qg qk
kj_21223,7,pc qe od pg qi tt oi
kj_40634,19,pc tt pe pf qf qg pg of qh rg qe ph og qi oh rh nf oi ni
kj_33980,16,pc tt pe pf of qe qf pg re qd pd qg rf rg rd tt
kj_26979,8,pd tt nc md nd mf tt qf
kj_74005,7,pc qe qh tt pf tt pe
kj_49959,9,pc qe nd pi tt lc ph qh qg
kj_71659,8,pc qe pg oe nd pj ql ld
kj_77245,6,pc tt pf tt qi tt
kj_90367,11,pc qe qg od pd pe oe of ne pg md
kj_15879,7,pc qe nd lc jc le pf
kj_63233,6,pc tt pe pf qe tt
kj_79715,11,pd nc tt qc pc qd pe pb ob qb tt
kj_23091,10,pd nc tt qc qd pc od mb tt qh
kj_55271,8,pd tt nc qf qe pf qh mf
kj_45102,14,pc qe tt od oc nd mc tt qi tt qg md lc ld
kj_38897,7,pc qe tt nc od nd pf
kj_25069,7,pc qe od tt pf lc tt
kj_47380,12,pc tt pe pf of qe qd oe pd pg nf pi
kj_16095,7,pd tt nc md nd mf ni
kj_59855,7,pd tt nc md kc mc nd
kj_16002,22,pd nc tt qf pf pg of qc qe pc qg tt mc nd mb tt ob nb oc od na md
kj_89280,16,pc tt pe pf of qe qf pg re qd pd qg rf rg rd og
kj_72238,9,pd nc oc nd pf jd tt gc tt
kj_72323,11,pd qc pc qd pe qe qg qf pf tt ph
kj_81197,11,pd nc oc nd pf qh ph pi oh qf qi
kj_62882,10,pd tt nc re qf rf tt qc pc qb
kj_24331,9,pc qe nd tt qg pg ph pf rd
kj_91670,20,pd qc pc qd pe qf tt rg tt ld jc jd kd kc ke lb jb le id og
kj_56026,7,pc qe tt od qd re nb
kj_81155,6,pd qc pc qd pe rf
kj_41962,6,pc tt pe tt pi oj
kj_64642,18,pc qe nd pi tt lc tt qc qb rc pf pe mc ld nf oe ne of
kj_66290,9,pc qe od qh tt lc qd pe nc
kj_83377,6,pc tt qf kd mc tt
kj_65150,11,pd qc pc qd qf rf qg rg qh ld tt
kj_60136,9,pc qe od qh tt lc jc le hd
kj_81155,6,pd qc pc qd pe rf
kj_76149,15,pc tt pe pf of qe oe qd pg qf qc qg tt ph og
kj_48052,9,pc qe od qh qj tt qd ql pk
kj_71696,8,pd qc pc qd pe rf tt qg
kj_80317,6,pc tt pf mc tt qh
kj_21371,13,pc qe od qh tt lc qd pe nc id pi qi pk
kj_35035,11,pc pe qe qf qd pf nc pj tt qm oh
kj_62978,10,pc tt pf mc tt pd qc nd qd tt
kj_71842,7,pd nc oc nd qf tt kd
kj_71234,19,pd qc pc qd pe rf tt qg pg ph qf rg oh og pf qb pi qh nh
kj_26110,14,pd qc pc qd qf qe pe rf qg rg qh of ld oj
kj_81253,12,pd qc pc qd pe rf tt ld qf rg ph pj
kj_50775,7,pc qe qd pe nc tt me
kj_79794,17,pc tt pe pf qf qg pg of qh rg qe ph og qi oh rh nf
kj_64601,8,pd tt nc md nd mf tt mc
kj_87390,7,pd tt nc md mc kd ld
kj_87530,6,pc tt pe tt pi tt
kj_27915,16,pd qc pc qd pe qf tt rg pf pg og ph tt oh ng nh
kj_28529,12,pd qc pc qd pe rf tt ld tt qg tt ng
kj_79707,12,pd nc tt qc pc qd pe pb ob qb tt qf
kj_84858,12,pd nc lc qc pc qd pe pb ob qb nb qf
kj_82176,10,pc qe qh od oc nd mb oh pj tt
kj_92160,7,pc qe pg tt pe tt qd
kj_51107,8,pc pe ph md nc nd mc ld
kj_81274,7,pd qc pc qd pe rf ke
kj_82143,6,pd tt mc ne nd ld
kj_20614,12,pc qe qg od pd pe oe of ne pg md pi
kj_97765,8,pd tt kc kd tt lc kb tt
kj_69821,6,pc tt qe pf pe qf
kj_35781,11,pc qe tt od oc nd mb tt pg of ld
kj_01001,9,pc pe qe qf re rf pd oe nd
kj_81986,8,pc qe tt od oc nd mc tt
kj_90348,13,pd qc pc qd qe re rf qf pe rg rd sf rc
kj_17639,9,pd tt nc re qf rf qd qe qh
kj_87731,8,pc qe nd tt qi tt qd tt
kj_69175,7,pd nc oc nd pf tt jc
kj_74119,14,pd nc qf pc qc qb oc pb nd ob od md me ld
kj_41778,7,pc qe nd lc tt id qd
kj_12132,6,pc tt qf qh tt kd
kj_76149,15,pc tt pe pf of qe oe qd pg qf qc qg tt ph og
kj_48052,9,pc qe od qh qj tt qd ql pk
kj_71696,8,pd qc pc qd pe rf tt qg
kj_80317,6,pc tt pf mc tt qh
kj_64607,15,pd nc tt qf nd md ne pc qc oc rd od pe oe pf
kj_66935,9,pd qc pc qd pe rf tt le lc
kj_80317,6,pc tt pf mc tt qh
kj_43775,8,pc tt qf md tt pd qd qc
kj_14424,8,pc qe nd tt qi tt qd ph
kj_56364,7,pd tt nc md nd mf kc
kj_67878,13,pd nc qf pc qc qb oc pb od ob nd mc md
kj_54245,7,pd nc lc tt pg tt qc
kj_28210,6,pc tt qe pf qf tt
kj_64554,6,pc qe nd tt qi pj
kj_73849,13,pd qc pc qd pe rf qg qf pf pg qh og pi
kj_53756,13,pd qc pc qd qf qe pe rf qg rg qh rh qi
kj_79994,9,pc qe nd lc tt le qd pe mb
kj_65069,6,pd tt nc tt qf lc
kj_70544,24,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf tt ld me
kj_77982,16,pc pe qe qf qd pf nc pj ql pl pm qm pk ol qk ok
kj_99629,6,pc tt pf qh lc tt
kj_81155,6,pd qc pc qd pe rf
kj_83307,16,pd qc pc qd qf qe pe rf qb rb re se rg rd qg ld
kj_32454,9,pd nc qf ne tt qc pc pb nf
kj_88275,7,pd tt nc qf qe pf ph
kj_29971,7,pd nc qf tt kc tt hd
kj_70778,7,pc qe qi od oc nd mb
kj_26263,18,pd qc pc qd pe qe qf rf tt pf qg rg qh of qb rb oh mf
kj_39454,13,pc qe tt od oc nd mc tt md me le mf qg
kj_20614,12,pc qe qg od pd pe oe of ne pg md pi
kj_87376,7,pc qe nd tt pi tt qd
kj_80371,6,pd tt nc re qd qi
kj_90665,15,pd qc pc qd pe qe qf rf qb rb re rd rg se qg
kj_15511,13,pc qe tt od oc nd mc tt ph tt of md lc
kj_19487,6,pc tt qf pf qg pd
kj_98256,12,pd qc pc qd pe qe qf rf tt qg pf qb
kj_90367,11,pc qe qg od pd pe oe of ne pg md
kj_25840,7,pc tt qe oc od nd tt
kj_72131,6,pc qe nd tt qi qh
kj_00018,17,pd qc pc qd qf qe pe rf qb rb re rd rg se pg tt pk
kj_69977,7,pd nc oc nd pf qh lc
kj_41537,6,pd nc qf tt pb tt
kj_88310,14,pc qe tt nd pe pd od qd oc oe pf qc nc md
kj_27035,7,pd nc tt qf oc nd qe
kj_47012,7,pc tt qf nc tt pd qd
kj_83090,13,pd qc pc qd qf qe pe rf qg rg qh lc le
kj_20614,12,pc qe qg od pd pe oe of ne pg md pi
kj_52888,6,pc tt pf lc ld md
kj_40335,6,pc qe tt qh tt mc
kj_13117,17,pd qc pc qd qf qe pe rf tt qg pf qb tt pg tt ng mc
kj_44279,10,pd tt nc md tt mc nd me tt ic
kj_52215,10,pd qc pc qd pe rf qg tt qf rg
kj_00630,7,pc tt pe qg qi pi qj
kj_58056,11,pd qc pc qd pe rf tt qg tt og tt
kj_15642,10,pd qc pc qd pe qf tt rg ld ke
kj_49025,7,pd tt nc tt qf mc md
kj_57930,12,pd qc pc qd pe qe qg qf pf rg qh rh
kj_88791,11,pd nc qf pc qc qb oc pb od ob rc
kj_57566,7,pd nc lc id tt ne pg
kj_13500,15,pd nc lc qc pc qd pe pb ob qb nb qf tt jc jd
kj_85487,9,pc qe pg oe nd pi ng qg tt
kj_21851,21,pd qc pc qd pe qf qb pf qj ql qe re rd rc rf sd rg qh rh rb of
kj_30327,12,pd nc qf pc qc qb oc pb od ob tt pg
kj_85110,8,pc pe qe qf qd pf nd pj
kj_14941,8,pc tt pe tt qh ph pg pi
kj_11175,14,pd qc pc qd qf qe pe rf qg rg qb rb rc rd
kj_34400,13,pd qc pc qd pe rf tt ld qf rg qb rb lc
kj_02859,11,pc tt pe pf of qe oe qd pg qc qf
kj_23656,6,pd pc tt od tt pe
kj_27344,23,pd nc pf oe oc pe qe qf qg rf qd od ob rg og qh nd ne md me ld le kd
kj_24247,10,pc qe od tt pf qg pg qh ph tt
kj_52939,9,pc qe tt od oc nd mc tt qg
kj_18122,6,pd nc qf qg rg qh
kj_27952,17,pd qc pc qd qf qe pe rf qb rb re rd rg se qg of oh
kj_34400,13,pd qc pc qd pe rf tt ld qf rg qb rb lc
kj_90207,9,pc pe qe qf qd pf nd pj pm
kj_90097,14,pd pc qc oc qd lc kc ld kd ke je jf ie kf
kj_31251,8,pd tt nc re rd mc nd tt
kj_77400,7,pc qe nd pi tt lc tt
kj_52491,14,pd tt nc qf tt qd qc rc qe rd pe re pf qg
kj_01691,6,pd tt nc md tt kc
kj_10933,44,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re qh rb ra rc le md mb lb nb lf mg kc sd sb sf se sg ma na la qa pb oc pa
kj_73617,15,pd nc tt qc pc qd pe pb ob qb nb qf mc tt ke
kj_08785,10,pd nc qf tt oc nd jc hc lc ng
kj_83505,13,pd nc kc qc pc qd pe pb ob qb oc qf ke
kj_27240,12,pc qe pg oe nd ne md me ld le kd tt
kj_05628,6,pd tt oc qe qd qi
kj_79110,11,pd qc pc qd pe rf qg tt pb rg qh
kj_98416,10,pd tt nc qf qe pf tt od oc qc
kj_86071,6,pc qe od qh tt oi
kj_74967,28,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg oe of pg ne nc od ph qi ld
kj_67245,8,pc qe tt od oc nd mc qh
kj_86115,7,pc tt pf qe pe qd qc
kj_99455,16,pc qe qh od pd pe oe nd of rc nb mc rb rd pg mb
kj_47705,14,pd nc tt pf of oe pe ne qf pg qg ph qh pi
kj_69663,6,pc tt pf kd tt nc
kj_12232,6,pc qe pe pd od qd
kj_45102,14,pc qe tt od oc nd mc tt qi tt qg md lc ld
kj_38897,7,pc qe tt nc od nd pf
kj_25069,7,pc qe od tt pf lc tt
kj_61898,18,pd nc qf pc qc qb oc pb nd ob od mc md tt lc lb kb qd
kj_11634,11,pc qe od tt qh pf rd nf og me lc
kj_39141,11,pc tt pe oc od nc pb nd tt of pf
kj_74119,14,pd nc qf pc qc qb oc pb nd ob od md me ld
kj_41778,7,pc qe nd lc tt id qd
kj_12132,6,pc tt qf qh tt kd
kj_47380,12,pc tt pe pf of qe qd oe pd pg nf pi
kj_16095,7,pd tt nc md nd mf ni
kj_59855,7,pd tt nc md kc mc nd
kj_90669,25,pd qc pc qd qf qe pe rf tt pf qg rg qh of oh pi og nf qb rb ob qa lc mh ni
kj_81026,11,pd qc pc qd pe rf tt ld qf rg md
kj_76316,6,pc tt qf tt ph tt
kj_65955,6,pd tt nc mc nd md
kj_27915,16,pd qc pc qd pe qf tt rg pf pg og ph tt oh ng nh
kj_28529,12,pd qc pc qd pe rf tt ld tt qg tt ng
kj_79707,12,pd nc tt qc pc qd pe pb ob qb tt qf
kj_90348,13,pd qc pc qd qe re rf qf pe rg rd sf rc
kj_17639,9,pd tt nc re qf rf qd qe qh
kj_87731,8,pc qe nd tt qi tt qd tt
kj_69175,7,pd nc oc nd pf tt jc
kj_94702,18,pd qc pc qd qf qe pe rf qb rb rg pf qg pb of tt ob qa
kj_60102,12,pd tt nc pe qe pf qf pg qg ph tt qh
kj_80639,6,pc qe nd tt pf tt
kj_07439,6,pc tt qf qh pj oh
kj_58250,13,pd qc pc qd qf qe pe rf tt qg pf qb lc
kj_38835,9,pc qe nd lc tt qc qb rc og
kj_13500,15,pd nc lc qc pc qd pe pb ob qb nb qf tt jc jd
kj_85487,9,pc qe pg oe nd pi ng qg tt
kj_21993,15,pd qc pc qd qf rf qg qe pe rg qh rh qi tt qm
kj_86081,15,pc tt pf qh ph pi oh rg rf qf qe qg re oi ni
kj_75914,6,pd tt nc md nd mf
kj_34937,20,pc tt pe pf qf qg pg of og qe rf nf re qd pd rg rd tt ng mg
kj_42602,13,pd qc pc qd pe rf qf qe qb rb re rd rg
kj_69921,13,pd qc pc qd qf qe pe rf qg rg qh tt lg
kj_62217,10,pc qe od qh tt lc tt nc qd pe
kj_80507,8,pc tt pe qg tt re tt og
kj_50189,15,pc tt pf qh qj pd qd qe pe od qc qf pg ph nf
kj_67450,14,pd nc tt qf pf pg of qc qe pc qg qj qh qm
kj_90328,8,pd qc pc qd pe rf lc tt
kj_77074,23,pd qc pc qd pe rf tt kc qb rb re qe qf pf qg rd rg of ld kd le oh tt
kj_59915,11,pd qc pc qd pe qf tt rg tt og ld
kj_85174,7,pc pe qe qf qd pf nd
kj_47320,13,pd qc pc qd qf qe pe rf qb tt rc qg pf
kj_51459,10,pd tt nc qf qe pf tt mf md tt
